(2.0,[-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.685102462768555,28.785951614379883,29.302730560302734,29.052825927734375,29.203475952148438])
(2.0,[-1.0,-1.0,-1.0,-1.0,-1.0,29.685102462768555,28.785951614379883,29.302730560302734,29.052825927734375,29.203475952148438,29.671680450439453,29.591384887695312,29.2823543548584,29.350303649902344,29.135520935058594])
(2.0,[29.685102462768555,28.785951614379883,29.302730560302734,29.052825927734375,29.203475952148438,29.671680450439453,29.591384887695312,29.2823543548584,29.350303649902344,29.135520935058594,29.4520320892334,29.563785552978516,29.123355865478516,29.688095092773438,29.183544158935547])
(2.0,[29.671680450439453,29.591384887695312,29.2823543548584,29.350303649902344,29.135520935058594,29.4520320892334,29.563785552978516,29.123355865478516,29.688095092773438,29.183544158935547,29.447282791137695,29.272024154663086,29.35715103149414,29.535493850708008,29.39316749572754])
(2.0,[29.4520320892334,29.563785552978516,29.123355865478516,29.688095092773438,29.183544158935547,29.447282791137695,29.272024154663086,29.35715103149414,29.535493850708008,29.39316749572754,29.276676177978516,29.66644287109375,29.35810661315918,29.496431350708008,29.298538208007812])
(2.0,[29.447282791137695,29.272024154663086,29.35715103149414,29.535493850708008,29.39316749572754,29.276676177978516,29.66644287109375,29.35810661315918,29.496431350708008,29.298538208007812,29.142663955688477,29.34877586364746,29.014083862304688,29.546144485473633,29.2982234954834])
(2.0,[29.276676177978516,29.66644287109375,29.35810661315918,29.496431350708008,29.298538208007812,29.142663955688477,29.34877586364746,29.014083862304688,29.546144485473633,29.2982234954834,29.48759651184082,29.3314266204834,29.46089744567871,29.702943801879883,29.69247817993164])
(2.0,[29.142663955688477,29.34877586364746,29.014083862304688,29.546144485473633,29.2982234954834,29.48759651184082,29.3314266204834,29.46089744567871,29.702943801879883,29.69247817993164,29.410905838012695,29.34136390686035,29.02142333984375,29.486766815185547,29.152185440063477])
(2.0,[29.48759651184082,29.3314266204834,29.46089744567871,29.702943801879883,29.69247817993164,29.410905838012695,29.34136390686035,29.02142333984375,29.486766815185547,29.152185440063477,29.41487693786621,29.403709411621094,28.89917755126953,29.140785217285156,29.060958862304688])
(2.0,[29.410905838012695,29.34136390686035,29.02142333984375,29.486766815185547,29.152185440063477,29.41487693786621,29.403709411621094,28.89917755126953,29.140785217285156,29.060958862304688,28.91338539123535,29.15170669555664,29.411733627319336,29.298294067382812,29.0631103515625])
(2.0,[29.41487693786621,29.403709411621094,28.89917755126953,29.140785217285156,29.060958862304688,28.91338539123535,29.15170669555664,29.411733627319336,29.298294067382812,29.0631103515625,29.091861724853516,29.132450103759766,29.5011043548584,29.5327091217041,29.26211166381836])
0.75
